序号,日期,价格,涨跌
2,2013-2-5,19276,-1
3,2013-2-4,19277,-3
4,2013-2-1,19280,+9
5,2013-1-31,19271,+3
6,2013-1-30,19268,+1
7,2013-1-29,19267,-5
8,2013-1-28,19272,-9
9,2013-1-25,19281,-8
10,2013-1-24,19289,-2
11,2013-1-23,19291,+2
12,2013-1-22,19289,+2
13,2013-1-21,19286,-1
14,2013-1-18,19287,+4
1,2013-2-26,19309,+3
2,2013-2-25,19306,+9
3,2013-2-22,19297,+4
4,2013-2-21,19293,+5
5,2013-2-20,19288,+3
6,2013-2-19,19285,+5
7,2013-2-18,19280,+5
8,2013-2-17,19275,+2
9,2013-2-16,19273,+2
10,2013-2-8,19271,-2
11,2013-2-7,19273,-2
1,2013-3-18,19362,+3
2,2013-3-15,19359,+3
3,2013-3-14,19356,+5
4,2013-3-13,19351,+2
5,2013-3-12,19349,+3
6,2013-3-11,19346,+2
7,2013-3-8,19344,+2
8,2013-3-7,19342,+1
9,2013-3-6,19341,+1
10,2013-3-5,19340,+4
11,2013-3-4,19336,+10
12,2013-3-1,19326,+1
13,2013-2-28,19325,+6
14,2013-2-27,19319,+10
1,2013-4-7,19382,-1
2,2013-4-3,19383,+3
3,2013-4-2,19380,+3
4,2013-4-1,19377,+2
5,2013-3-29,19375,+2
6,2013-3-28,19373,+2
7,2013-3-27,19371,+4
8,2013-3-26,19367,-1
9,2013-3-25,19368,-2
10,2013-3-22,19370,+2
11,2013-3-21,19368,+4
12,2013-3-20,19364,+1
13,2013-3-19,19363,+1
1,2013-4-27,19363,-2
2,2013-4-26,19365,-1
3,2013-4-25,19366,-3
4,2013-4-24,19369,-1
5,2013-4-23,19370,-3
6,2013-4-22,19373,+2
7,2013-4-19,19371,-7
8,2013-4-18,19378,-2
9,2013-4-17,19380,-2
10,2013-4-16,19382,-3
11,2013-4-15,19385,-2
12,2013-4-12,19387,1
13,2013-4-11,19386,0
14,2013-4-10,19386,1
15,2013-4-9,19385,+2
16,2013-4-8,19383,+1
1,2013-5-17,19350,0
2,2013-5-16,19350,-1
3,2013-5-15,19351,-1
4,2013-5-14,19352,+1
5,2013-5-13,19351,0
6,2013-5-10,19351,+2
7,2013-5-9,19349,-3
8,2013-5-8,19352,-3
9,2013-5-7,19355,-1
10,2013-5-6,19356,-2
11,2013-5-3,19358,-2
12,2013-5-2,19360,-2
13,2013-4-28,19362,-1
1,2013-8-5,19217,-3
2,2013-8-2,19220,+3
3,2013-8-1,19217,-5
4,2013-7-31,19222,-4
5,2013-7-30,19226,-3
6,2013-7-29,19229,-3
7,2013-7-26,19232,-7
8,2013-7-25,19239,-2
9,2013-7-24,19241,-3
10,2013-7-23,19244,-2
11,2013-7-22,19246,-10
12,2013-7-19,19256,-4
13,2013-7-18,19260,-3
14,2013-7-17,19263,-2
1,2013-8-23,19176,-2
2,2013-8-22,19178,-1
3,2013-8-21,19179,－6
4,2013-8-20,19185,-5
5,2013-8-19,19190,+1
6,2013-8-16,19189,-1
7,2013-8-15,19190,-1
8,2013-8-14,19191,-1
9,2013-8-13,19192,-8
10,2013-8-12,19200,-1
11,2013-8-9,19201,-5
12,2013-8-8,19206,-5
13,2013-8-7,19211,-6
14,2013-8-6,19217,0
1,2013-9-13,19137,-4
2,2013-9-12,19141,-2
3,2013-9-11,19143,-4
4,2013-9-10,19147,-2
5,2013-9-9,19149,0
6,2013-9-6,19149,0
7,2013-9-5,19149,-1
8,2013-9-4,19150,-2
9,2013-9-3,19152,-2
10,2013-9-2,19154,-1
11,2013-8-30,19155,-3
12,2013-8-29,19158,-4
13,2013-8-28,19162,-6
14,2013-8-27,19168,-7
15,2013-8-26,19175,-1
1,2013-9-30,19158,-3
2,2013-9-29,19161,-1
3,2013-9-27,19162,+2
4,2013-9-26,19160,+3
5,2013-9-25,19157,+5
6,2013-9-24,19152,-3
7,2013-9-23,19155,+5
8,2013-9-22,19150,+1
9,2013-9-18,19149,+3
10,2013-9-17,19146,+4
11,2013-9-16,19142,+5
