序号,日期,价格,涨跌,折1%关税,折滑准税
1,2005-8-19,53.67,-0.23,11376,12947
2,2005-8-18,53.90,0.38,11424,12946
3,2005-8-17,53.52,-1.08,11345,12956
4,2005-8-16,54.60,0.12,11570,12954
5,2005-8-15,54.48,-0.75,11545,12949
6,2005-8-12,55.23,-0.50,11701,12953
7,2005-8-11,55.73,0.00,11805,12954
8,2005-8-10,55.73,0.00,11805,12954
9,2005-8-9,55.73,0.06,11805,12954
10,2005-8-8,55.67,0.04,11792,12952
11,2005-8-5,55.63,0.18,11784,12954
12,2005-8-4,55.45,0.07,11747,12947
13,2005-8-3,55.38,0.30,11732,12954
14,2005-8-2,55.08,-0.12,11670,12953
15,2005-8-1,55.20,0.00,11695,12946
1,2005-9-9,58.17,-0.71,12056,12948
2,2005-9-8,58.88,1.05,12200,12949
3,2005-9-7,57.83,1.70,11986,12955
4,2005-9-6,56.13,0.00,11640,12954
5,2005-9-5,56.13,-0.07,11640,12954
6,2005-9-2,56.20,0.05,11654,12947
7,2005-9-1,56.15,-0.60,11644,12947
8,2005-8-31,56.75,1.15,12017,12953
9,2005-8-30,55.60,0.70,11778,12947
10,2005-8-29,54.90,0.25,11632,12956
11,2005-8-26,54.65,-0.35,11580,12955
12,2005-8-25,55.00,-0.23,11653,12946
13,2005-8-24,55.23,0.60,11701,12953
14,2005-8-23,54.63,0.50,11576,12950
15,2005-8-22,54.13,0.46,11472,12956
1,2005-9-29,59.95,-0.20,12419,12951
2,2005-9-28,60.15,2.48,12459,12957
3,2005-9-27,57.67,0.12,11954,12955
4,2005-9-26,57.55,-0.83,11929,12951
5,2005-9-23,58.38,0.05,12099,12947
6,2005-9-22,58.33,1.43,12088,12948
7,2005-9-21,56.90,-1.20,11797,12957
8,2005-9-20,58.10,2.08,12041,12956
9,2005-9-19,56.02,0.25,11618,12951
10,2005-9-16,55.77,-0.48,11567,12951
11,2005-9-15,56.25,0.12,11664,12947
12,2005-9-14,56.13,-1.12,11640,12954
13,2005-9-13,57.25,-0.55,11868,12954
14,2005-9-12,57.80,-0.37,11980,12948
1,2005-10-19,61.05,-1.97,12626,13118
2,2005-10-18,63.02,-0.48,13026,13534
3,2005-10-17,63.50,0.77,13124,13636
4,2005-10-14,62.73,1.00,12967,13473
5,2005-10-13,61.73,0.88,12764,13261
6,2005-10-12,60.85,-0.48,12585,13075
7,2005-10-11,61.33,1.63,12682,13177
8,2005-10-8,59.70,-0.75,12351,12952
9,2005-9-30,60.45,0.50,12520,13008
1,2005-11-8,59.20,-0.18,12252,12956
2,2005-11-7,59.38,-0.32,12289,12947
3,2005-11-4,59.70,-0.22,12354,12955
4,2005-11-3,59.92,0.15,12399,12954
5,2005-11-2,59.77,-0.13,12368,12946
6,2005-11-1,59.90,0.00,12394,12950
7,2005-10-31,59.90,-1.15,12391,12947
8,2005-10-28,61.05,-1.12,12626,13118
9,2005-10-27,62.17,0.47,12853,13355
10,2005-10-26,61.70,0.10,12758,13255
11,2005-10-25,61.60,0.40,12737,13234
12,2005-10-24,61.20,0.10,12656,13149
13,2005-10-21,61.10,-1.07,12636,13128
14,2005-10-20,62.17,1.12,12853,13355
1,2005-11-28,57.77,-0.36,11961,12951
2,2005-11-24,58.13,0.40,12034,12948
3,2005-11-23,57.73,0.48,11953,12953
4,2005-11-22,57.25,-0.25,11855,12951
5,2005-11-21,57.50,-0.10,11906,12949
6,2005-11-18,57.60,-0.30,11926,12948
7,2005-11-17,57.90,-0.20,11987,12956
8,2005-11-16,58.10,-0.60,12028,12953
9,2005-11-15,58.70,0.15,12150,12955
10,2005-11-14,58.55,0.30,12120,12946
11,2005-11-11,58.25,-0.48,12059,12951
12,2005-11-10,58.73,-0.35,12156,12949
13,2005-11-9,59.08,-0.12,12228,12954
1,2005-12-16,58.52,-0.23,12104,12953
2,2005-12-15,58.75,0.02,12151,12955
3,2005-12-14,58.73,0.50,12147,12951
4,2005-12-13,58.23,-0.17,12045,12948
5,2005-12-12,58.40,0.17,12080,12950
6,2005-12-9,58.23,0.06,12045,12948
7,2005-12-8,58.17,0.12,12033,12947
8,2005-12-7,58.05,0.38,12008,12955
9,2005-12-6,57.67,0.34,11931,12953
10,2005-12-5,57.33,-0.27,11862,12947
11,2005-12-2,57.60,-0.03,11917,12949
12,2005-12-1,57.63,0.05,11923,12956
13,2005-11-30,57.58,0.08,11922,12955
14,2005-11-29,57.50,-0.27,11906,12949
1,2006-1-6,60.83,-0.27,12558,13047
2,2006-1-5,61.10,0.35,12613,13104
3,2006-1-4,60.75,0.73,12542,13030
4,2005-12-31,60.02,0.02,12409,12953
5,2005-12-30,60.00,-0.08,12405,12949
6,2005-12-29,60.08,0.25,12421,12954
7,2005-12-28,59.83,0.13,12370,12949
8,2005-12-27,59.70,-0.30,12344,12945
9,2005-12-26,60.00,0.37,12405,12949
10,2005-12-23,59.63,0.43,12330,12954
11,2005-12-22,59.20,-0.35,12242,12946
12,2005-12-21,59.55,0.50,12313,12949
13,2005-12-20,59.05,0.32,12212,12949
14,2005-12-19,58.73,0.21,12147,12951
1,2006-1-27,62.05,-0.05,12806,13305
2,2006-1-26,62.10,-0.13,12816,13315
3,2006-1-25,62.23,0.07,12842,13343
4,2006-1-24,62.16,0.33,12828,13328
5,2006-1-23,61.83,1.00,12761,13258
6,2006-1-20,60.83,-0.07,12558,13047
7,2006-1-19,60.90,-0.65,12572,13062
8,2006-1-18,61.55,0.00,12704,13199
9,2006-1-17,61.55,0.25,12704,13199
10,2006-1-16,61.30,0.25,12653,13146
11,2006-1-13,61.05,-0.08,12602,13094
12,2006-1-12,61.13,-0.29,12619,13111
13,2006-1-11,61.42,0.04,12678,13172
14,2006-1-10,61.38,0.48,12670,13163
15,2006-1-9,60.90,0.07,12572,13062
1,2006-2-16,61.83,0.35,12755,13253
2,2006-2-15,61.48,0.28,12684,13179
3,2006-2-14,61.20,-0.63,12627,13120
4,2006-2-13,61.83,-0.05,12755,13253
5,2006-2-10,61.88,0.65,12765,13263
6,2006-2-9,61.23,-0.72,12633,13126
7,2006-2-8,61.95,-0.63,12780,13278
8,2006-2-7,62.58,0.35,12908,13411
9,2006-2-5,62.23,0.18,12837,13337
1,2006-3-8,59.60,-0.28,12269,12950
2,2006-3-7,59.88,-0.32,12326,12950
3,2006-3-6,60.20,-0.23,12391,12946
4,2006-3-3,60.43,-0.23,12437,12946
5,2006-3-2,60.66,0.23,12484,12970
6,2006-3-1,60.43,-0.73,12437,12946
7,2006-2-28,61.16,-0.69,12619,13111
8,2006-2-27,61.85,-0.10,12759,13257
9,2006-2-24,61.95,0.50,12780,13278
10,2006-2-23,61.45,-0.08,12678,13172
11,2006-2-22,61.53,-0.48,12694,13189
12,2006-2-21,62.01,0.50,12792,13291
13,2006-2-20,61.51,0.16,12690,13185
14,2006-2-17,61.35,-0.48,12658,13151
1,2006-3-28,58.73,0.03,12093,12952
2,2006-3-27,58.70,0.25,12087,12946
3,2006-3-24,58.45,-0.21,12036,12950
4,2006-3-23,58.66,-0.69,12079,12949
5,2006-3-22,59.35,-0.41,12218,12956
6,2006-3-21,59.76,-0.44,12301,12948
7,2006-3-20,60.20,-0.23,12391,12946
8,2006-3-17,60.43,0.25,12437,12946
9,2006-3-16,60.18,0.05,12387,12954
10,2006-3-15,60.13,-0.40,12376,12955
11,2006-3-14,60.53,0.25,12457,12955
12,2006-3-13,60.28,0.62,12407,12951
13,2006-3-10,59.66,0.21,12281,12951
14,2006-3-9,59.45,-0.15,12239,12954
1,2006-4-17,58.51,-0.15,12035,12949
2,2006-4-14,58.66,-0.12,12065,12946
3,2006-4-13,58.78,-0.30,12089,12949
4,2006-4-12,59.08,-0.65,12150,12954
5,2006-4-11,59.73,-0.05,12281,12951
6,2006-4-10,59.78,0.00,12292,12950
7,2006-4-7,59.78,0.45,12292,12950
8,2006-4-6,59.33,0.60,12200,12949
9,2006-4-5,58.73,0.03,12079,12949
10,2006-4-4,58.70,-0.56,12073,12955
11,2006-4-1,59.26,-0.15,12186,12946
12,2006-3-31,59.41,0.38,12231,12945
13,2006-3-30,59.03,0.02,12154,12947
14,2006-3-29,59.01,0.28,12150,12954
1,2006-4-28,56.83,0.07,11695,12947
2,2006-4-27,56.76,-0.19,11681,12954
3,2006-4-26,56.95,-0.46,11719,12951
4,2006-4-25,57.41,-0.29,11812,12950
5,2006-4-24,57.70,-0.68,11871,12945
6,2006-4-21,58.38,-0.38,12008,12955
7,2006-4-20,58.76,-0.17,12085,12956
8,2006-4-19,58.93,0.13,12120,12946
9,2006-4-18,58.80,0.29,12093,12953
1,2006-6-16,59.85,0.42,12256,12949
2,2006-6-15,59.43,0.05,12172,12954
3,2006-6-14,59.38,0.43,12162,12955
4,2006-6-13,58.95,0.12,12075,12957
5,2006-6-12,58.83,-0.02,12051,12954
6,2006-6-9,58.85,0.62,12055,12947
7,2006-6-8,58.23,0.05,11930,12952
8,2006-6-7,58.18,-0.67,11920,12953
9,2006-6-6,58.85,-0.13,12055,12947
10,2006-6-5,58.98,0.35,12081,12952
11,2006-6-2,58.63,1.46,12011,12946
12,2006-6-1,57.17,-1.06,11716,12948
13,2006-5-31,58.23,0.65,11940,12951
14,2006-5-30,57.58,0.45,11809,12947
15,2006-5-29,57.13,0.43,11718,12950
1,2006-7-6,56.18,0.16,11507,12951
2,2006-7-5,55.72,0.00,11415,12947
3,2006-7-4,55.72,-0.86,11415,12947
4,2006-7-3,56.58,0.40,11598,12952
5,2006-6-30,56.18,-0.43,11517,12951
6,2006-6-29,56.61,0.16,11604,12947
7,2006-6-28,56.45,0.04,11571,12956
8,2006-6-27,56.41,-0.16,11563,12947
9,2006-6-26,56.57,-0.51,11596,12949
10,2006-6-23,57.08,-1.80,11698,12951
11,2006-6-22,58.88,-0.07,12061,12953
12,2006-6-21,58.95,0.04,12075,12957
13,2006-6-20,58.91,-0.82,12067,12948
14,2006-6-19,59.73,-0.12,12232,12947
1,2006-7-26,57.70,-0.62,11813,12951
2,2006-7-25,58.32,0.30,11938,12949
3,2006-7-24,58.02,1.08,11877,12953
4,2006-7-21,56.94,-0.50,11660,12954
5,2006-7-20,57.44,0.41,11761,12951
6,2006-7-19,57.03,1.09,11678,12951
7,2006-7-18,55.94,0.51,11459,12953
8,2006-7-17,55.43,-0.39,11356,12947
9,2006-7-14,55.82,-0.37,11435,12947
10,2006-7-13,56.19,0.70,11509,12954
11,2006-7-12,55.49,0.09,11368,12949
12,2006-7-11,55.40,0.35,11350,12951
13,2006-7-10,55.05,-1.13,11280,12947
14,2006-7-7,56.02,0.30,11475,12948
1,2006-8-15,58.51,-0.72,11976,12955
2,2006-8-14,59.23,-0.74,12121,12947
3,2006-8-11,59.97,0.21,12270,12951
4,2006-8-10,59.76,0.18,12228,12954
5,2006-8-9,59.58,-0.23,12191,12951
6,2006-8-8,59.81,0.57,12238,12953
7,2006-8-7,59.24,-0.59,12123,12949
8,2006-8-4,59.83,0.45,12242,12945
9,2006-8-3,59.38,0.00,12151,12956
10,2006-8-2,59.38,1.33,12151,12956
11,2006-8-1,58.05,-0.07,11883,12948
12,2006-7-31,58.12,0.20,11898,12951
13,2006-7-28,57.92,0.26,11857,12954
14,2006-7-27,57.66,-0.04,11805,12954
1,2006-9-4,59.26,-0.87,12127,12954
2,2006-9-1,60.13,0.37,12302,12949
3,2006-8-31,59.76,-0.45,12228,12954
4,2006-8-30,60.21,0.18,12318,12954
5,2006-8-29,60.03,-0.22,12282,12952
6,2006-8-28,60.25,0.43,12326,12951
7,2006-8-25,59.82,0.22,12240,12955
8,2006-8-24,59.60,-0.14,12195,12956
9,2006-8-23,59.74,1.28,12224,12950
10,2006-8-22,58.46,-0.13,11966,12956
11,2006-8-21,58.59,-0.25,11992,12950
12,2006-8-18,58.84,-0.35,12042,12945
13,2006-8-17,59.19,-0.01,12113,12950
14,2006-8-16,59.20,0.69,12115,12952
1,2006-9-22,58.33,-0.33,11916,12948
2,2006-9-21,58.66,0.69,11982,12950
3,2006-9-20,57.97,-1.25,11844,12950
4,2006-9-19,59.22,0.29,12095,12954
5,2006-9-18,58.93,0.48,12036,12951
6,2006-9-15,58.45,-0.08,11940,12951
7,2006-9-14,58.53,-0.36,11980,12948
8,2006-9-13,58.89,0.88,12053,12956
9,2006-9-12,58.01,-0.28,11875,12950
10,2006-9-11,58.29,-0.34,11932,12954
11,2006-9-8,58.63,-0.16,12000,12947
12,2006-9-7,58.79,-0.13,12032,12946
13,2006-9-6,58.92,-0.34,12059,12951
14,2006-9-5,59.26,0.00,12127,12954
1,2006-10-13,56.87,0.44,11547,12951
2,2006-10-12,56.43,-0.21,11459,12953
3,2006-10-11,56.64,-0.26,11501,12956
4,2006-10-10,56.90,-0.06,11553,12947
5,2006-10-9,56.96,0.00,11565,12949
6,2006-10-8,56.96,-1.03,11565,12949
7,2006-9-30,57.99,-0.67,11848,12955
8,2006-9-29,58.66,-0.17,11982,12950
9,2006-9-28,58.83,-0.27,12016,12952
10,2006-9-27,59.10,0.89,12071,12952
11,2006-9-26,58.21,-0.57,11892,12945
12,2006-9-25,58.78,0.45,12006,12953
1,2006-11-3,58.49,0.04,11839,12957
2,2006-11-2,58.45,-0.01,11831,12948
3,2006-11-1,58.46,0.00,11833,12950
4,2006-10-31,58.46,-0.92,11864,12950
5,2006-10-30,59.38,0.30,12048,12951
6,2006-10-27,59.08,0.39,11988,12945
7,2006-10-26,58.69,0.35,11910,12954
8,2006-10-25,58.34,-0.14,11840,12947
9,2006-10-24,58.48,0.61,11868,12954
10,2006-10-23,57.87,0.55,11747,12947
11,2006-10-20,57.32,0.40,11637,12950
12,2006-10-19,56.92,-0.20,11557,12951
13,2006-10-18,57.12,0.04,11597,12951
14,2006-10-17,57.08,0.00,11589,12953
15,2006-10-16,57.08,0.21,11589,12953
1,2006-11-23,58.17,0.46,11775,12956
2,2006-11-22,57.71,0.50,11684,12946
3,2006-11-21,57.21,0.03,11584,12948
4,2006-11-20,57.18,-0.22,11578,12953
5,2006-11-17,57.40,-0.33,11622,12956
6,2006-11-16,57.73,0.29,11688,12950
7,2006-11-15,57.44,-0.03,11630,12954
8,2006-11-14,57.47,-0.95,11636,12949
9,2006-11-13,58.42,-0.67,11825,12953
10,2006-11-10,59.09,0.27,11958,12948
11,2006-11-9,58.82,-0.28,11904,12947
12,2006-11-8,59.10,0.07,11960,12950
13,2006-11-7,59.03,0.49,11946,12946
14,2006-11-6,58.54,0.05,11849,12956
1,2006-12-13,61.20,0.13,12321,12945
2,2006-12-12,61.07,1.82,12295,12954
3,2006-12-11,59.25,-0.13,11935,12946
4,2006-12-8,59.38,-0.13,11961,12950
5,2006-12-7,59.51,-0.06,11986,12955
6,2006-12-6,59.57,-0.05,11998,12956
7,2006-12-5,59.62,-0.11,12008,12955
8,2006-12-4,59.73,0.18,12030,12955
9,2006-12-1,59.55,1.06,12050,12953
10,2006-11-29,58.95,-0.16,11930,12952
11,2006-11-28,59.11,0.94,11962,12952
12,2006-11-27,58.17,0.00,11775,12956
13,2006-11-24,58.17,0.00,11775,12956
1,2007-1-22,61.37,0.02,12275,13339
2,2007-1-19,61.35,-0.52,12271,13335
3,2007-1-18,61.87,0.04,12373,13386
4,2007-1-17,61.83,0.18,12365,13389
5,2007-1-16,61.65,0.00,12330,13363
6,2007-1-15,61.65,0.61,12330,13363
7,2007-1-12,61.04,0.09,12210,13304
8,2007-1-11,60.95,-0.10,12192,13297
9,2007-1-10,61.05,-0.30,12212,13306
10,2007-1-9,61.35,0.12,12271,13335
11,2007-1-8,61.23,-0.10,12247,13321
12,2007-1-5,61.33,-0.17,12267,13330
13,2007-1-4,61.50,-1.20,12301,13355
1,2007-2-9,59.75,-0.50,11896,13147
2,2007-2-8,60.25,-0.59,11994,13197
3,2007-2-7,60.84,-0.88,12109,13253
4,2007-2-6,61.72,0.73,12282,13346
5,2007-2-5,60.99,0.30,12139,13262
6,2007-2-2,60.69,-0.39,12080,13233
7,2007-2-1,61.08,0.64,12156,13281
8,2007-1-31,60.44,-0.18,12092,13246
9,2007-1-30,60.62,-0.53,12127,13261
10,2007-1-29,61.15,-0.15,12232,13316
11,2007-1-26,61.30,-0.05,12261,13336
12,2007-1-25,61.35,-0.21,12271,13335
13,2007-1-24,61.56,0.63,12312,13356
14,2007-1-23,60.93,-0.44,12188,13292
1,2007-3-2,61.74,-0.12,12225,13309
2,2007-3-1,61.86,0.44,12249,13322
3,2007-2-28,61.42,-0.29,12223,13306
4,2007-2-27,61.71,0.18,12280,13344
5,2007-2-26,61.53,1.29,12245,13318
6,2007-2-16,60.24,1.41,11992,13195
7,2007-2-15,58.83,-0.54,11716,13050
8,2007-2-14,59.37,-0.30,11822,13099
9,2007-2-13,59.67,-0.39,11880,13129
10,2007-2-12,60.06,0.31,11957,13167
1,2007-3-23,60.51,0.09,11986,13188
2,2007-3-22,60.42,-0.09,11968,13180
3,2007-3-21,60.51,-0.29,11986,13188
4,2007-3-20,60.80,-0.17,12042,13215
5,2007-3-19,60.97,0.47,12075,13239
6,2007-3-16,60.50,-0.47,11984,13185
7,2007-3-15,60.97,-0.33,12075,13239
8,2007-3-14,61.30,-0.79,12139,13263
9,2007-3-13,62.09,0.05,12293,13347
10,2007-3-12,62.04,0.00,12284,13348
11,2007-3-9,62.04,-0.05,12284,13348
12,2007-3-8,62.09,0.60,12293,13347
13,2007-3-7,61.49,0.29,12176,13291
14,2007-3-6,61.20,-0.70,12120,13253
15,2007-3-5,61.90,0.16,12256,13331
1,2007-4-12,59.82,0.10,11843,13111
2,2007-4-11,59.72,-0.13,11824,13101
3,2007-4-10,59.85,-0.75,11849,13118
4,2007-4-9,60.60,0.00,11995,13198
5,2007-4-6,60.60,-0.13,11995,13198
6,2007-4-5,60.73,0.22,12020,13202
7,2007-4-4,60.51,-0.10,11977,13178
8,2007-4-3,60.61,-0.17,11997,13188
9,2007-4-2,60.78,-0.18,12030,13213
10,2007-3-30,60.96,0.07,12073,13237
11,2007-3-29,60.89,0.36,12060,13222
12,2007-3-28,60.53,0.00,11990,13192
13,2007-3-27,60.53,0.00,11990,13192
14,2007-3-26,60.53,0.02,11990,13192
1,2007-4-30,59.01,0.00,11685,13039
2,2007-4-29,59.01,0.00,11685,13039
3,2007-4-28,59.01,-0.67,11685,13039
4,2007-4-27,59.68,-0.27,11816,13104
5,2007-4-26,59.95,0.11,11868,13128
6,2007-4-25,59.84,-0.03,11847,13115
7,2007-4-24,59.87,-0.07,11853,13122
8,2007-4-23,59.94,0.29,11866,13126
9,2007-4-20,59.65,-0.13,11810,13097
10,2007-4-19,59.78,0.52,11835,13114
11,2007-4-18,59.26,-0.06,11734,13059
12,2007-4-17,59.32,-0.25,11746,13061
13,2007-4-16,59.57,0.25,11794,13092
14,2007-4-13,59.32,-0.50,11746,13060
1,2007-5-22,59.09,0.14,11684,13037
2,2007-5-21,58.95,0.35,11656,13018
3,2007-5-18,58.60,0.02,11588,12987
4,2007-5-17,58.58,0.83,11584,12982
5,2007-5-16,57.75,0.14,11423,12901
6,2007-5-15,57.61,-1.13,11396,12892
7,2007-5-14,58.74,-0.45,11616,12995
8,2007-5-11,59.19,0.05,11703,13047
9,2007-5-10,59.14,0.02,11693,13036
10,2007-5-9,59.12,0.02,11689,13032
11,2007-5-8,59.10,0.09,11686,13039
1,2007-6-11,59.80,-0.08,11762,13078
2,2007-6-8,59.88,0.22,11777,13084
3,2007-6-7,59.66,0.00,11735,13059
4,2007-6-6,59.66,0.32,11735,13059
5,2007-6-5,59.34,-0.37,11673,13025
6,2007-6-4,59.71,-0.23,11744,13059
7,2007-6-1,59.94,0.35,11849,13117
8,2007-5-31,59.59,0.10,11781,13088
9,2007-5-30,59.49,-0.48,11761,13078
10,2007-5-29,59.97,0.00,11855,13124
11,2007-5-28,59.97,0.74,11855,13124
12,2007-5-25,59.23,0.36,11711,13044
13,2007-5-24,58.87,-0.19,11641,13011
14,2007-5-23,59.06,-0.03,11678,13030
1,2007-6-29,64.83,0.33,12734,13591
2,2007-6-28,64.50,0.00,12670,13547
3,2007-6-27,64.50,0.45,12670,13547
4,2007-6-26,64.05,0.53,12583,13503
5,2007-6-25,63.52,-6.41,12481,13454
6,2007-6-22,63.72,0.62,12520,13471
7,2007-6-21,63.10,1.65,12400,13402
8,2007-6-20,61.45,-0.10,12081,13234
9,2007-6-19,61.55,-0.15,12100,13243
10,2007-6-18,61.70,0.73,12129,13263
11,2007-6-15,60.97,0.67,11988,13190
12,2007-6-14,60.30,0.70,11858,13128
13,2007-6-13,59.60,-0.60,11723,13058
14,2007-6-12,60.20,0.40,11839,13118
1,2007-7-20,67.23,-1.78,13087,13788
2,2007-7-19,69.01,0.17,13428,14083
3,2007-7-18,68.84,-1.72,13395,14048
4,2007-7-17,70.56,-0.20,13725,14394
5,2007-7-16,70.76,1.40,13763,14435
6,2007-7-13,69.36,0.12,13495,14153
7,2007-7-12,69.24,0.00,13472,14129
8,2007-7-11,69.24,0.50,13472,14129
9,2007-7-10,68.74,1.41,13376,14028
10,2007-7-9,67.33,0.55,13106,13796
11,2007-7-6,66.78,0.35,13000,13735
12,2007-7-5,66.43,0.32,12933,13702
13,2007-7-4,66.11,0.57,12872,13662
14,2007-7-3,65.54,0.00,12763,13608
15,2007-7-2,65.54,0.71,12763,13608
1,2007-8-10,66.04,-0.61,12772,13606
2,2007-8-9,66.65,0.58,12888,13667
3,2007-8-8,66.07,-0.84,12778,13612
4,2007-8-7,66.91,-0.22,12938,13695
5,2007-8-6,67.13,0.20,12980,13726
6,2007-8-3,66.93,0.16,12942,13699
7,2007-8-2,66.77,-0.15,12911,13679
8,2007-8-1,66.92,-0.30,13027,13751
9,2007-7-31,67.22,0.58,13085,13786
10,2007-7-30,66.64,0.35,12973,13720
11,2007-7-27,66.29,-0.71,12906,13686
12,2007-7-26,67.00,0.00,13042,13755
13,2007-7-25,67.00,0.85,13042,13755
14,2007-7-24,66.15,-0.01,12880,13670
15,2007-7-23,66.16,-1.07,12881,13673
1,2007-8-30,64.08,-0.03,12399,13402
2,2007-8-29,64.11,0.28,12405,13408
3,2007-8-28,63.83,-0.71,12352,13374
4,2007-8-27,64.54,0.21,12487,13448
5,2007-8-24,64.33,0.07,12447,13429
6,2007-8-23,64.26,0.00,12433,13427
7,2007-8-22,64.26,-0.09,12433,13427
8,2007-8-21,64.35,1.14,12451,13433
9,2007-8-20,63.21,0.24,12233,13318
10,2007-8-17,62.97,-1.92,12188,13292
11,2007-8-16,64.89,-0.34,12553,13483
12,2007-8-15,65.23,-0.35,12618,13528
13,2007-8-14,65.58,0.00,12685,13562
14,2007-8-13,65.58,-0.46,12685,13562
1,2007-9-19,69.31,0.40,13440,14096
2,2007-9-18,68.91,0.54,13364,14015
3,2007-9-17,68.37,0.37,13261,13907
4,2007-9-14,68.00,0.12,13190,13846
5,2007-9-13,67.88,0.73,13167,13835
6,2007-9-12,67.15,0.46,13027,13751
7,2007-9-11,66.69,0.55,12940,13696
8,2007-9-10,66.14,-0.14,12835,13648
9,2007-9-7,66.28,-0.19,12861,13651
10,2007-9-6,66.47,-0.85,12898,13677
11,2007-9-5,67.32,0.30,13060,13773
12,2007-9-4,67.02,0.00,13003,13738
13,2007-9-3,67.02,1.67,13003,13738
14,2007-8-31,65.35,1.27,12641,13540
1,2007-10-29,69.73,0.25,13389,14041
2,2007-10-26,69.48,0.23,13341,13992
3,2007-10-25,69.25,-0.51,13298,13946
4,2007-10-24,69.76,0.12,13394,14047
5,2007-10-23,69.64,-0.22,13372,14024
6,2007-10-22,69.86,0.17,13413,14067
7,2007-10-19,69.69,0.68,13381,14034
8,2007-10-18,69.01,0.08,13252,13899
9,2007-10-17,68.93,0.16,13237,13883
10,2007-10-16,68.77,-0.14,13207,13851
11,2007-10-15,68.91,0.10,13233,13879
12,2007-10-12,68.81,-0.06,13215,13859
13,2007-10-11,68.87,0.45,13226,13871
14,2007-10-10,68.42,0.02,13141,13820
1,2007-11-16,69.19,-0.34,13284,13932
2,2007-11-15,69.53,0.03,13348,13999
3,2007-11-14,69.50,0.07,13343,13993
4,2007-11-13,69.43,-0.47,13329,13979
5,2007-11-12,69.90,-0.10,13418,14073
6,2007-11-9,70.00,-0.07,13437,14092
7,2007-11-8,70.07,-0.14,13450,14106
8,2007-11-7,70.21,0.57,13477,14134
9,2007-11-6,69.64,-0.11,13372,14024
10,2007-11-5,69.75,0.21,13392,14045
11,2007-11-2,69.54,-0.13,13353,14004
12,2007-11-1,69.67,0.21,13377,14030
13,2007-10-31,69.46,-0.40,13338,13988
14,2007-10-30,69.86,0.13,13413,14067
1,2007-12-6,68.39,-0.19,12960,13718
2,2007-12-5,68.58,0.00,12995,13730
3,2007-12-4,68.58,0.00,12995,13730
4,2007-12-3,68.58,-0.55,12995,13730
5,2007-11-30,69.13,-0.47,13273,13920
6,2007-11-29,69.60,0.84,13362,14013
7,2007-11-28,68.76,-0.29,13203,13846
8,2007-11-27,69.05,-0.19,13258,13904
9,2007-11-26,69.24,0.06,13293,13942
10,2007-11-23,69.18,0.12,13282,13930
11,2007-11-22,69.06,0.00,13259,13906
12,2007-11-21,69.06,0.27,13259,13906
13,2007-11-20,68.79,-0.12,13208,13852
14,2007-11-19,68.91,-0.28,13231,13876
1,2007-12-28,71.34,0.37,13510,14169
2,2007-12-27,70.97,0.44,13441,14096
3,2007-12-26,70.53,0.00,13359,14010
4,2007-12-25,70.53,0.00,13359,14010
5,2007-12-24,70.53,0.28,13359,14010
6,2007-12-21,70.25,-0.03,13307,13955
7,2007-12-20,70.28,0.37,13312,13961
8,2007-12-19,69.91,0.03,13243,13889
9,2007-12-18,69.88,-0.10,13238,13883
10,2007-12-17,69.98,0.64,13256,13903
11,2007-12-14,69.34,-0.28,13137,13816
12,2007-12-13,69.62,0.57,13189,13845
13,2007-12-12,69.05,-0.36,13083,13784
14,2007-12-11,69.41,0.09,13150,13817
15,2007-12-10,69.32,0.48,13133,13812
1,2008-1-17,74.42,-0.23,14000,14507
2,2008-1-16,74.65,0.39,14043,14550
3,2008-1-15,74.26,1.01,13970,14478
4,2008-1-14,73.25,1.31,13783,14293
5,2008-1-11,71.94,-1.08,13540,14052
6,2008-1-10,73.02,-0.28,13740,14250
7,2008-1-9,73.30,0.27,13792,14302
8,2008-1-8,73.03,0.09,13742,14252
9,2008-1-7,72.94,0.57,13726,14236
10,2008-1-4,72.37,-0.04,13620,14131
11,2008-1-3,72.41,0.69,13627,14138
12,2008-1-2,71.72,-0.69,13499,14012
13,2007-12-29,71.41,0.07,13523,14183
1,2008-2-5,73.61,0.53,13613,14124
2,2008-2-4,73.08,0.00,13516,14028
3,2008-2-3,73.08,0.00,13516,14028
4,2008-2-2,73.08,0.01,13516,14028
5,2008-2-1,73.07,-0.47,13514,14027
6,2008-1-31,73.54,0.33,13837,14346
7,2008-1-30,73.21,0.00,13776,14285
8,2008-1-29,73.21,0.38,13776,14285
9,2008-1-28,72.83,-0.24,13705,14216
10,2008-1-25,73.07,1.06,13750,14260
11,2008-1-24,72.01,-2.22,13553,14065
12,2008-1-23,74.23,-0.07,13965,14473
13,2008-1-22,74.30,0.00,13978,14485
14,2008-1-21,74.30,-0.55,13978,14485
15,2008-1-18,74.85,0.43,14080,14586
1,2008-2-26,79.47,2.35,14680,15181
2,2008-2-25,77.12,0.45,14252,14757
3,2008-2-22,76.67,1.54,14170,14676
4,2008-2-21,75.13,0.35,13890,14398
5,2008-2-20,74.78,1.00,13826,14335
6,2008-2-19,73.78,0.32,13644,14155
7,2008-2-18,73.46,-1.14,13585,14097
8,2008-2-15,74.60,2.15,13793,14303
9,2008-2-14,72.45,-0.16,13401,13915
10,2008-2-13,72.61,-1.00,13431,13944
1,2008-3-17,80.83,-1.78,14732,15232
2,2008-3-14,82.61,-1.38,15052,15549
